mu1,mu2,mu3,tau1,tau2,tau3
-1.04543428743922,2.46644592615669,-0.60985521656967,2.4031562970182,3.99823438023696,2.54270102002412
-1.24522275572257,2.21494794485348,-0.346710238892301,2.03018542846377,7.7716002171888,2.00836911597438
-0.607663163662071,2.23445951323702,-0.553772408894648,1.57328824288089,5.33650988136347,1.82529733287623
-0.757025415790891,2.09889906050746,-0.685608916941107,3.82683857075914,9.96439962351054,4.09981277155725
-0.94226310421769,2.30973676286979,-0.762304460794182,2.38624020145345,5.3752295500732,3.76377162570539
-1.20136926968533,2.06929338323445,-0.745729869419976,3.95050545553494,6.71516916455961,3.18120690562163
-0.925260669405797,2.21911335288622,-0.748084708904702,2.56626264067184,7.88954239087749,3.86575684504868
-0.816922470755706,2.01155722468788,-0.693877708000872,3.8349348397616,5.25532078710346,4.36289720176483
-0.710485350229799,2.09482137469608,-0.673485703576305,2.72340555637991,3.44506285544968,4.91842363611514
-0.585063408751961,2.07124858169195,-0.695062269147237,2.4607993628417,7.98917745330322,4.84655818914921
-0.689426571674542,2.10534126405418,-0.55042884453185,2.53562144958822,8.58853875644902,3.32364469583751
-0.645092395989566,2.12105240886778,-0.556578853254927,6.39043909858548,9.6806671652205,5.35277850470551
-0.480863829224027,2.08462789023442,-0.535505589857509,5.25358954052001,9.21129762938516,3.85823010826548
-0.635691110554025,2.11364672614336,-0.533870013255831,4.14548864954983,5.34397456864209,4.29405412744996
-0.730714792075275,1.99491004368456,-0.749903783006461,5.42190582754351,5.47425321116511,2.55407617514501
-0.453693203085809,2.23649441012251,-0.790882753430124,3.43901502168333,5.77433951029774,4.53416003638769
-0.853208306159368,2.07138557224934,-0.804170777956631,3.06271146831115,3.44906074744816,3.91645466367297
-0.784790407329688,2.33277891345334,-0.62364037940032,5.0981131526658,7.78749188215954,3.044580112579
-0.67536668181426,2.17422712737097,-0.382381332297309,3.17326953602624,6.74811090543193,1.9392243351983
-0.698062282420846,2.08857484207904,-0.61314888313798,4.65543868704699,5.76734279525083,2.41064470720502
-0.637528021571535,2.06792290326563,-0.886271227729285,5.82464001117076,7.99653306918791,2.76247904656678
-0.675752570442438,2.3924170120424,-0.708987861158053,2.34989515042681,5.86928700121308,2.45144141776389
-0.732577050361929,2.15282529046738,-0.815718208834295,4.87412442613495,9.68660258647298,5.19029728382934
-0.673396450303914,2.18995115348224,-0.534973737439365,7.17462658562431,7.19180578675272,3.02277880436015
-0.763432500805172,2.17446486578101,-0.987440394550834,4.42675677756558,6.45420131964645,3.97454971120226
-0.726230556342224,2.04872257658499,-0.64509520146109,4.66459356338974,4.87327761568694,3.49945054866828
-0.846378380598694,2.09359328023853,-0.681903747760878,5.35872973865076,9.68252893362442,4.90025901989259
-0.646304505709188,2.16645715384956,-0.88641723725111,5.20577479202376,10.0982876794976,4.36542689234792
-0.586153660981532,2.17972566519554,-0.697897038054236,4.52784015029766,9.40394122725323,3.22507109496436
-0.634342422583167,2.10423423701558,-0.586239607452671,3.26310167887913,12.5041485175766,3.53377661174872
-0.662371187097474,2.26582967044679,-0.591641968804417,5.70641085382963,7.72720076832932,3.02386442331898
-0.952521613757021,2.11123988337655,-0.729783644982198,3.30204100978662,5.39302478831976,3.89554342818749
-0.951711379831972,2.14019326909506,-0.889827920439448,5.26022826029921,6.31597136855655,4.08455075881991
-0.554630781371531,2.38797865421999,-0.855362262537202,4.25723835262135,4.07504659076351,3.08713454958822
-0.794473696776927,2.3388820696711,-0.774238201004572,6.66500642174824,4.74617909642722,3.3447564671029
-0.719331396884579,2.14349198112661,-1.11065195411457,5.60407491173162,7.05612414568886,3.59046251419599
-0.792842595347801,1.9872794763429,-1.11158317994102,4.00811792442344,7.49009346921718,4.76127384685292
-0.809806384455763,2.17552157994183,-0.943245612522854,2.46603644622187,7.32678270958272,4.78764019517031
-0.696337524657144,2.26325276142141,-0.686036064717036,3.45022821030483,9.01457600082222,3.16973124287805
-0.482209749940613,2.21032139221878,-0.955776422570552,3.59846908911588,5.15458719818062,5.01114747600245
-0.653133002635479,2.1977166633063,-0.898403092692673,3.75482399285117,7.94866674598876,3.40468303040233
-0.71343055702588,2.06230810569269,-0.611959792290588,4.99043505662271,8.55094682763181,3.87976153411929
-0.504414588754289,1.85832993138999,-0.753208708990791,3.03693517083696,6.46755802767168,3.46651608967882
-0.717412454588208,2.04591754147526,-0.756093352415826,3.68904530671291,15.025017695469,3.99889114213026
-0.697345986904663,2.01108998306111,-0.711805009520772,4.4627561255711,9.92252949154893,3.65127261023199
-0.693750584041765,2.05278080970773,-1.03368459418882,4.24197845062012,5.51117829026134,3.18678886722299
-0.699623359827447,2.2776313116696,-0.767796436009411,5.25930841560986,8.321698558716,4.12528746237875
-0.554116122757919,2.17121988284819,-0.667760432262716,3.58635671379397,9.41044882650801,2.98046558846642
-0.57598687178132,2.25261909023099,-0.651134244447697,4.22638446811527,5.41810214221208,2.66919080686423
-0.639447431208082,2.14422417011022,-1.07429223417147,6.27814205581068,6.09412892218324,2.63756239345897
-0.725343496876653,2.2550886906272,-0.740004190327208,3.97112107725798,4.60236347961514,3.24457805277508
-0.72886240942333,1.99083752823797,-0.68575373633702,3.06650351181223,6.35554197658554,2.56096389038677
-0.676720194169493,2.1424058017416,-0.541447628909144,2.98803466906232,8.45950078643563,3.2599478393518
-0.824747119366023,2.09619967648713,-0.694742762962301,3.13998169851357,5.77409722012891,4.54330830864043
-0.606383260940949,2.35983156742205,-0.904141263207927,5.009533447194,6.26220894324542,3.59240163376606
-0.628898889866593,2.07297326234419,-0.971483927767987,2.39213659801544,8.00787522198209,4.7268723854244
-0.574377904163753,2.08263619956319,-0.85563386455335,4.7913914521162,4.76123891084763,3.3821475253698
-0.738950586928008,2.1863996758307,-1.02151018662944,3.93531401068199,3.88505490035574,2.36499631594743
-0.657064319265781,2.10785550875697,-0.818787594303265,5.93381841827033,7.16975579448915,4.27266810399753
-0.89984519288355,2.12903844451977,-0.656342566269544,3.55737240219498,5.94271359940375,2.4698921631861
-0.487575763286994,2.17774079546275,-0.423388671600695,4.05583087432789,7.46721069448766,3.05964692871456
-0.696872256305004,2.09629474047193,-0.746385718416431,5.58889435927205,6.88640430677686,3.55376601665833
-0.690457138315988,2.07974741940193,-0.804664596541662,3.84325030522048,4.13606339614488,3.9929235540813
-0.873216047268539,2.10191778798713,-0.808244299917327,2.57015712186634,8.06501518561476,3.74144492569679
-0.731878124336128,2.04180743259506,-0.802344355980327,4.60562996962497,7.02791144471128,3.06998776021976
-0.564605544820933,2.15895213918779,-0.754908348781559,4.99968196099645,5.54457421614088,5.55088513324733
-0.388344015547532,2.18014080234084,-1.04530949857452,3.12561640492545,5.04096182636419,5.39301283546374
-0.774336940306174,2.06492207776762,-0.953881112190134,5.60055479942225,7.77066750597857,2.65305742604414
-0.71714013976862,2.35105090149694,-0.886434362796955,4.77371069566139,4.4475398504093,3.31046058312864
-0.788795256153757,2.12359786172329,-0.939044997517214,4.70505274770506,5.81053069520654,3.5536027175066
-0.728385514103658,2.11723609684308,-0.81131290183471,4.5713138956274,4.94047190906406,2.80235156494327
-0.875258191814367,2.33761042794262,-0.987057153692381,3.24676541457863,6.27800344974638,3.79827143807526
-0.995867223531129,2.34809938337302,-0.797080321712596,4.39843037028579,4.3861943425691,5.9439549295158
-0.945830878505492,2.1570894126085,-0.820573797232367,3.77730323380747,4.68470510221886,5.35838194561274
-0.93312276089174,2.19247164470022,-0.678940587168586,3.96751169174961,5.42206177412588,4.02294822645723
-0.846329941486916,1.97884155545026,-0.772987407668297,5.45574861315533,8.30535434757465,4.83750099453231
-0.836026048042627,2.15171137505905,-0.625573644246529,7.07665578276696,8.43554992258189,4.58409886163928
-0.985808023227373,2.23786161781122,-0.708376308158604,3.72663995570313,6.20436274146327,2.57321619865245
-0.83760304821133,2.23749880587693,-0.72721544406974,3.27827251695387,5.74184562034087,2.87868268886293
-0.915296711193777,2.04688692112253,-0.670784296383276,2.84790180588032,5.18219562937773,4.12299741025183
-0.648364028000446,2.10365750781861,-0.742895640490973,4.71608769768425,5.47557861791987,4.20306165086293
-0.630981014606958,1.96588602071819,-1.00694311071696,4.52691705629254,6.6687192553017,6.31606393754465
-0.64990245817694,2.20187757013075,-0.946729183503937,6.14402613731895,6.67494000329913,4.18417251859327
-0.650611488217126,2.26793120991924,-0.785749897482654,5.84737876991401,6.19385384579395,4.66874618165565
-0.570922407143915,2.19733830921147,-0.856654424865771,3.21313922191692,5.30289904750103,4.97310722395531
-0.607324723775555,2.10275379259358,-0.904865676515559,4.35430740393948,6.04944090302884,5.61189194293212
-0.57851866127267,2.15745182261211,-0.915710665728724,4.75040750125073,5.67016079350263,4.65966405338531
-0.637692377514355,2.04907762594811,-0.805487880550942,5.2932330097383,7.5680719354399,4.04236698779647
-0.600806699678109,2.1801481184094,-0.870879723001537,5.1813639531464,11.64193255157,2.73964973734256
-0.550253517583209,2.07912175722727,-0.92750555174852,2.3977279120099,7.36822867689887,4.11320739446659
-0.552572346730006,2.03503990203238,-0.827063773667445,4.09055511653477,5.96056010516551,3.42177408415079
-0.700203366275262,2.10484975130644,-0.863127757018555,3.11197289911234,7.12577758668045,4.62791596170539
-0.720098072966263,2.01705439661677,-0.612527482368202,3.37333701244393,10.1976571396617,2.18277768812873
-0.653287755489543,2.02532023679842,-0.508584819904676,5.29016699857674,8.98021044725962,4.79296452537178
-0.780879873506165,2.068183065176,-0.652771729941402,5.60388294943241,8.29249797015083,3.84471904059192
-0.528109591500808,2.21700193074811,-0.43228358470141,3.77924862220425,4.30197681722689,4.34150092407242
-0.784158669256409,2.15696617795358,-0.432961419127375,4.46762302533598,3.99846486241248,6.09429302748059
-0.492782912292438,2.19879518607472,-0.460492784486128,4.61989256022347,6.98653711377231,4.33329722110447
-0.804970617378102,2.0749907953003,-0.731851710286785,3.3803339647582,7.92855024815109,5.88164282478065
-0.618903717909976,2.32791453616252,-0.723173396270802,4.4781582046289,5.16672363657749,4.78841333783171
-0.6813936838838,2.31166143950392,-0.59759046892226,5.2054914113507,3.299707974203,4.8324366461106
-0.498227853152586,1.92858802190501,-0.419876512059413,4.88739423283421,3.09559994731935,4.10212645874356
-0.52085311534144,2.22656600349069,-0.516452120500049,2.49548761431255,5.75996866229214,4.95444123272037
-0.589732820319358,2.04117049759433,-0.642467487378595,5.76933150568338,4.88427956991055,4.1615509964848
-0.542255072268088,2.02067992088865,-0.778667616633737,5.92218079353134,5.87159903768947,4.16661431955319
-0.722495296173771,2.1659110605575,-0.854280976125066,3.86708929382537,5.40127610101853,4.09711574542349
-0.743308455851529,2.25812510782714,-0.90499883038581,2.28093254959401,7.13944784561674,3.70464864155077
-0.870339956382031,2.33044164395498,-0.839410991383809,3.95395767837567,6.00701005928294,3.20246688766503
-0.913478786455608,2.23901036631486,-0.732553259494555,4.00176033210885,4.20506946537231,2.99345943356526
-0.72036753292597,2.23170564532061,-0.667111644115689,3.4235562608231,6.97483219877028,3.68426497460172
-0.763146966638775,2.02870767621628,-0.694736678690834,5.43750076813065,6.23510162418304,8.67677815722707
-0.7739129844716,2.10718181365225,-0.598486194577517,3.48021318421416,7.29962650996294,3.65114868481102
-0.797080258213244,2.10621559478039,-0.455881355138276,4.7019085281293,6.83193390786485,3.52853401830489
-0.634274747899934,2.11942596925816,-0.515586975613663,6.86754423887358,8.06371811880706,6.27113350657662
-0.761069365288553,2.18808572645013,-0.311708556232781,6.43856792924117,6.19010337104274,2.10466758475997
-0.739146241250989,2.22299908414086,-0.656705888794971,3.68211509063915,7.04088909049139,4.66791231145628
-0.865850649252174,2.12531914019743,-0.48913606132604,2.09322779043839,4.49707534205984,4.56354435197886
-0.853959629618433,2.2629096618951,-0.590247911207666,2.30341677300503,6.51331196062947,3.78185662918703
-0.799573194801738,2.22589804127294,-0.688609325945391,2.5913032448225,8.13250828239837,3.798768947221
-0.815235449473097,2.25520612381246,-0.894846372042683,4.08189955885672,5.88355981323553,4.45278411739678
-0.636892283144129,2.32437930692141,-0.785489675570738,4.97822473010191,4.69634194285844,3.74971534978545
-0.596743033205707,2.25806691459348,-0.774984113317953,2.47041326754605,5.30366346174451,6.23139557840354
-0.915836663933135,2.21250539342093,-0.649551302070674,4.31608575088031,5.15072176783551,4.92755875302257
-0.703096019252235,2.06548383022992,-0.541668865508664,4.02318340955992,6.13444903697182,2.92289396789235
-0.808434595258211,2.22027502007089,-0.574387440898137,5.17392584494947,6.84632254697846,2.54153759163003
-0.908609527919405,2.26559721736895,-0.648472257239953,2.9762051471465,7.64327759290231,3.75281689086838
-0.670425751830437,2.27605667232742,-0.724014873005548,4.63708081676164,3.26986441219445,5.44905769456159
-0.855748172657924,2.01738934001561,-0.889997810710783,4.79774511819936,5.65218322717007,4.71036890501432
-0.726622042441915,2.20725809370606,-0.712834165135626,3.4562288819221,4.39658153894512,5.6815302553648
-0.561142439373879,1.95780015354784,-0.743418348984823,3.67624038915006,5.22783176384586,3.50485498594014
-0.710226141756819,2.09817961107149,-0.680605726844794,1.9170728086672,4.21373886348204,4.99976170679375
-0.678357880097198,2.16019281495321,-0.977324483578597,3.25699376883039,6.63653727955235,3.82348866259468
-0.791665578944997,2.12131932390586,-0.925717964718229,3.91748048931137,4.38887373629251,3.50339342946549
-0.739775286837215,2.1101151262681,-0.963812352115444,3.2426173796546,9.05580246547272,4.18985234286205
-0.762386949428335,2.06120193072651,-0.990479162410469,5.08888832757457,4.64375179967365,4.83097862991018
-0.981740342878305,2.08615417468443,-0.78424119317324,4.53395964525551,5.9140989454218,2.86399992234244
-0.768939739273339,2.23194976992435,-0.891483464321339,4.15388832578863,3.11225408563303,3.86182697742335
-0.872865870712096,2.25084787507128,-0.865086835831672,3.46799745813224,6.65966301510829,4.87509466476393
-0.644042989798818,2.16949144943716,-0.814298372067913,4.47103939817479,10.0417598710834,5.55437988086591
