mu1,mu2,mu3,tau1,tau2,tau3
-0.871115007249569,2.20193241242693,-1.1182951878601,2.70165628898907,7.04326719070448,3.56868764221937
-0.691654174586062,2.17780327293951,-0.789504917297157,2.63491751689275,6.1278968984429,1.66430806755125
-0.798958072277451,2.2130328717863,-0.916127104752831,4.53827857793702,7.43182368299128,1.77485637873986
-0.786303619595551,2.16183666584632,-0.782135156341125,4.33098205202312,5.47535291004195,1.85363450110105
-0.82953534535212,2.05563946974497,-1.04807595988614,4.4274963597729,4.92148374809829,3.81275609436295
-0.714701001046969,2.10697808559894,-1.01337846517352,3.49495738546088,5.67078966582011,3.4589999907735
-0.495021336864318,2.08181645295583,-1.00927077885109,2.89254423195684,9.36417606429089,4.93517461542551
-0.512718472090823,2.15048606416536,-0.807373748663685,2.7614460706512,6.27405601482173,2.55461694272921
-0.957916255564561,2.27625020340678,-0.611697532016761,3.54461441417978,5.45550891285106,2.91313468995433
-0.701060977870283,2.15986581162749,-0.740949466757807,3.25051045072325,6.05763629017583,3.5085898967199
-0.732378284189493,2.35091369384137,-0.742618187062136,4.4799377722939,6.90013502622061,2.94858064615917
-0.705781657136538,2.20982295007107,-0.680576087124517,2.8992378526225,5.94798798934751,3.23748365409907
-0.557841512433452,2.20703014627747,-1.10660858835333,3.86873863319023,5.93204352835699,3.30636799422319
-0.752207975581054,2.19949694968744,-0.974599783868204,3.34888055755068,7.11123149746841,3.15369018795892
-0.637018021477647,2.17113116096818,-0.883928472547211,2.52907587758029,5.07474528910932,3.83753000676634
-0.887148937912648,2.28117922746853,-0.855898107290714,3.00725146713082,7.37892612281817,4.14433795197086
-0.920628131446893,2.05894851824081,-0.681276291248485,3.70238816423442,8.23930075619926,3.90744358686019
-0.773239751860866,2.14440071330737,-0.717481487882313,2.85441949212613,11.907891776175,7.59807158194197
-0.862747673875561,2.11026620182189,-1.07615618131311,3.59295539470722,4.97036517603224,2.28513659665658
-0.640366991775308,2.12259293156387,-0.870204519752989,4.99305375151843,7.10782216767096,2.21578083179075
-0.677387578982941,2.20641367914667,-1.29486163910207,6.71766870184443,7.96341778199884,1.94953121165096
-0.707509942750026,2.13418924145184,-1.10467613635802,5.5596498204779,10.5806297303661,4.07355504135652
-0.89721019142495,2.29713395350383,-1.18508705014536,3.31929728988535,7.97974317760056,4.57918193922291
-0.603580487946687,2.12800969476403,-1.24387796448951,3.7284901684096,5.7095404877025,4.19258498228623
-0.667463902722608,2.18394236323089,-1.10256239680106,5.20607227026584,4.65808937000319,4.83620603828365
-0.704751606788335,2.22403452389781,-0.803947473987072,4.61738359174158,8.05151213144267,3.85981605008982
-0.695895988274015,2.33313562311887,-0.943264711435267,3.19459221561095,5.72043130673376,5.14029152460305
-0.718126950054492,2.11731031480234,-0.790233857014567,4.11915895825841,3.53796962194045,4.1127438107216
-0.593048021099787,2.11667240139893,-0.951470992963116,4.46083686056764,9.11507924128405,3.56320346324394
-0.709850734199782,2.10867764788726,-0.845135377240891,6.01751545813447,4.24807617688805,4.83071951059218
-0.633797868426533,2.19013488511285,-0.659579656795777,3.75250967795865,5.52045621251519,5.05767691772
-0.943706533004459,2.20828331888138,-0.822234862911212,6.05267816626881,6.9405928669156,4.11411518156458
-0.776742047492018,2.16566826184663,-0.805049372362322,4.73973861262397,5.63735159553257,5.26171081676203
-0.54411207526909,2.23949610954612,-0.874833880258076,4.42045650336478,9.8534514708131,2.66356119768788
-0.765689975347541,2.20857729346929,-0.968507033619941,2.45319727018106,5.51643084404397,3.58871294850701
-0.765962839043212,2.2511347630837,-0.83618267130922,2.55547792783094,4.79715762213565,3.00032522339387
-0.832194457852727,2.36126417243681,-0.66754411278952,3.85233929409822,5.70694522112789,4.76112867231084
-0.759473779807799,2.30034050745955,-0.760051368276363,3.36384972956206,6.81180551138921,3.80281251177837
-0.847484415535117,2.1340290465743,-0.752090666115196,3.08222140322317,6.9669697174683,5.86622853051555
-0.773489384567217,2.12291753053162,-0.661882857546268,2.94395125252318,6.22970858103427,3.99476821592866
-0.750548714969692,2.26692464562958,-0.502645843555049,2.69808498856105,6.67353236048902,3.55666315789201
-0.576958070678322,2.2112894915562,-0.803207447826593,2.9135044075285,7.26976258292945,2.52735934238427
-0.843096512466884,2.30459694709454,-0.730718646798974,3.53845648586285,6.45810946894786,2.97492570618297
-0.831618395217968,2.16014415881908,-0.703485627438704,3.290094431009,8.26992149066193,3.75619884825165
