c1,c2,c3
0.496115098644365,1.01521487673876,-0.603305667207936
0.479939876902275,1.10334286532805,0.143472708192996
-0.266377317523582,2.37535475119863,-0.33096659016833
0.889861598629495,1.85289063704265,-1.31356369316361
-0.546896332809688,1.49150682564363,0.573631527370214
1.29839086020494,2.13543000355756,0.32084328589939
-2.2809199839085,2.06332314101261,0.952232458648223
0.343007278877072,1.43757251487592,1.19985652708754
-0.0355250285718283,2.63668652513415,-0.138646601498879
-0.972373412732291,1.60826223628244,-0.392589040480551
-0.770208616340859,1.31772983534135,-0.0341935609895525
0.155209307503759,1.27667088473602,0.318714014440781
0.606800116549633,1.52567215950718,0.414823030881341
0.810136295479674,1.27856943184979,0.278488381327235
-0.0956284167340313,2.75745470342031,-1.69618598577966
-1.49689058255863,2.0427289211681,0.260178707947583
0.290736278700501,1.14853234464147,-0.0266364177531008
-1.43436556686558,1.83720299618109,0.0124530275759513
1.18836640783858,0.274763726893713,0.422998644944904
-0.723927527465377,2.22283489368747,-0.566179477066002
-0.575075426959051,1.25709234377585,-0.739332669926513
-1.09627864916894,0.674990400266856,-0.641164236038605
-0.256648870299961,1.67168827116449,-0.37832292188657
-0.00163999700512867,1.50575411717904,0.994456217661091
-0.314957510104656,2.67766679239591,-1.14691211786193
-0.84302301943219,1.15394820560258,-0.200982789562788
-0.355772428447212,1.88618090446643,-0.490175075767203
0.481142178166307,0.672076548702361,1.24022630432458
-0.259305991105001,0.377463303058177,-1.65675236773899
-0.406914544902739,0.690489272135572,0.582724755149335
1.00454362940958,1.35281661644475,0.26609303768309
-0.55993007143198,1.6084377991361,-0.328757524899745
0.782821842473313,0.0106713956392087,0.535355111080635
-1.74630560257331,0.146183207929798,-0.14549016285475
-0.641111346474348,1.27912965101047,0.0581054369211617
0.242025707073637,2.68081086247073,-0.908050167637775
1.16081811928553,1.97384946305923,0.475736550284584
0.587063285033856,1.91598127125909,-0.101512221455842
1.12439449623104,2.40534209572404,-1.08235510566764
1.22198636400405,1.14532400405095,-1.29524650059741
-0.913372916227519,0.713800361313852,1.01821525123925
1.17574942848539,1.56339583467489,-0.881112843231554
-0.267086297225844,2.16735507885196,-0.86240826832479
0.464032383770625,0.936971184656291,0.614986445952683
0.119631796111915,1.47127827043288,0.87202082509594
-1.25987487575897,1.55013333092357,-1.09604139351795
0.237576299490747,2.55773416291529,1.12363640457485
-0.167831683999519,0.44229570898775,-0.625533196873095
-1.25401564188827,1.13857433067442,-0.684388895112359
-0.0131390715326472,0.631682659281945,1.12262469205677
0.0352857946763818,1.6853799567343,-0.744811090247458
0.800323152333062,1.63416027354967,0.00230415385647395
1.08588154123634,0.839488684958876,0.0695375646426011
-3.070545868405,0.97135731071338,0.413146566259464
0.0421173225818361,0.54671274980983,0.602016023292581
-0.0257607999472244,2.01298473809599,0.552804341999979
0.552363471320982,1.07765284778658,1.13964049832589
-0.203933687537191,0.583393153768738,0.917941448242556
0.572352443879859,2.29735826504072,0.102127804414164
0.427718485721835,2.12239203765131,0.2787403512078
0.660262531020872,1.58365279605355,-0.13037061979185
-0.744464909020646,1.29097821765447,0.493911927187042
0.0471789818885035,0.011989720397735,0.699798162870201
1.3873231239874,1.46427345268368,-0.896974014713025
0.0749258728970578,1.41477693679737,-0.332767672202706
1.13971896509448,0.519979523577693,-2.26917484465589
-1.86378405790472,0.77854405071492,0.221544584428258
1.09331785887254,1.53140757713256,0.240886252322407
-0.84568119819712,0.393072932538937,-0.250629512493059
0.562428972757408,1.25716236022423,-0.242616919564165
0.653649832627207,2.12968583425971,1.03913962613376
-0.162586607390335,0.714920581309044,-0.787955990369642
0.0941316819691533,0.354298399698261,0.023039281243163
1.4770548956042,1.01170398524573,-0.195473789167237
0.26348718695023,1.0082379085795,-0.0284953752925075
-0.363113595119927,1.34123930576671,0.02173493147341
1.10538844183499,0.385932586004627,-1.08518143009891
0.522858651814191,1.70132309294977,0.239346849165177
-0.0937973912397029,1.59748739052429,0.522403216653659
0.260072040128535,0.70458798748911,0.103944640834009
-1.38326185161091,1.54172762376899,1.78607641064057
0.795556061923574,2.19620796361837,0.598331789847845
0.645650642830987,1.37106265188906,-0.446487209011545
1.48193837013636,1.39578502708169,-0.654072726027094
-1.30890867122888,0.711063683665125,-0.282104282775727
0.164459016311821,1.49071033255041,-0.514915305053645
-0.921436931086798,1.27744212713794,-0.526337771815815
0.8711429925891,1.44928984116996,-0.8911496214952
1.13560236399235,1.11761351133157,0.316358301665768
0.413925904675645,1.86616785160365,0.435557333602554
-1.40861188803102,0.671510332763137,0.515968588976172
0.470372553703195,1.21178046997656,0.447179989466294
0.45186426875711,0.996274826741434,-0.872432189335806
-2.0009440715986,1.78391356252672,-1.27387510637152
-0.456394571491134,1.73008949022378,0.0207411334657162
-0.658585379157354,1.38590799676195,-0.021621959246918
-0.930159471183815,1.30178723003903,-0.343455607447682
0.40883391006604,2.10111909588328,1.30153577886969
0.0266732992808243,1.95980712489569,-0.962140393313614
1.13626348860488,0.549875563956425,0.44910449355709
0.258321902742058,1.13860487644685,-0.369858993274066
1.07494735918128,0.117533740598292,-0.190743903082272
0.376839528256821,2.37620632967349,-0.465376797963893
-1.60441783783448,1.61443157634065,-0.506148017016857
-0.221451324405915,1.82619017956451,0.713450609968275
-0.064081106310884,1.47250884165433,0.565854856903204
-0.516265857155035,1.33160595987238,0.835890328426799
1.53294466849663,1.1842301567236,1.96244767020116
0.526594381507322,1.1706156978339,0.649292830498256
-0.255973440228226,1.79994213449067,-0.668157589173277
-0.323910388695831,1.40930071736897,-0.642497566000919
-1.06787711671002,1.46712753631273,-0.117205580369254
0.925409695931814,2.05572760663529,-0.915690878935807
0.390686266946177,1.12025483499682,0.00908491203474169
0.79524864631935,1.8057610065582,-0.139887775541883
0.006055963385283,1.77642554928571,-0.774616778011253
-0.146064473963377,0.0841750829080439,1.09345608765211
-1.1292877681408,1.79882050094064,-0.682170663771433
-1.74665263448203,1.33057476720127,1.38385598475659
-0.290807268280439,1.67209018177211,-0.678988196224756
-0.00345505750263932,0.922103531047673,0.410268896511903
1.24060416698402,1.24902764377128,-0.660681270672526
0.590840093030115,2.14283314764531,-0.0460074071923629
-0.56898123882721,1.85726260192259,-0.876896898005496
-0.609042550772204,1.80200988537129,-0.347395658921145
0.478192267773462,2.24999085960714,-1.6383355564841
-0.899729607096182,2.09088226947131,-0.464902272098847
0.197488875382946,1.10944481231139,-0.799490332884614
0.0237518301950501,1.39997324272985,-0.323048746754148
0.341199067517657,1.56632663160159,-0.790334280441388
-0.937940005120103,0.505997967560885,-0.781562267479986
0.0919997716909845,1.44603512295482,-1.63168873020628
-0.409488963522331,1.33942400265103,-0.289336518491864
0.395644948401646,1.72377392070918,-0.603233493228057
0.353475405489146,1.08279423283432,-1.83841290487238
-0.57161978946896,1.73931008433483,0.322183457307093
0.139318301051935,0.901056746625771,0.848750158686463
-0.928303653594708,1.96545368801427,0.75315753840563
0.269891923872155,1.44508699542604,1.03176842592207
0.383659328810998,0.617233056015213,-0.407228808444191
0.427821661132965,2.75179655752557,-0.869634491484224
-0.247607596753824,1.34952613222404,-0.116266864774718
-0.0451607506899074,0.719403485949216,0.240132579044673
0.618234842486194,2.18672738133045,-0.350265451495235
0.580483524419865,2.1573489912884,-0.921572510612721
-0.116914713619115,0.772706668187907,-1.25510278059502
-1.65343816316173,1.90733645143667,-1.31596855095801
-0.443972544479663,1.38535621509969,-0.476245145706772
