mu1,mu2,mu3,tau1,tau2,tau3
-0.322064139343583,-4.1800562213513,0.463477400293431,3.69674078036912,1.6552980011589,9.96822628895421
0.00783891731837405,-3.39982638761841,-0.456973023099151,1.8273632208372,3.11092271480106,0.9815301565515
-1.0994066887722,-3.17930613761022,0.777932839742917,7.28700219744366,2.60286704331799,8.64101943231529
-0.78725756437855,-0.0253357261631724,-0.15307158215238,4.40522063637786,0.545565129929965,5.74846823237042
-0.975017638382309,-2.81297741716828,-0.69618630228524,5.70916159114517,6.932916908655,2.65959114917907
0.950213330928576,-3.25790566853474,-0.711238206374311,0.967123782528085,0.562910557049515,4.74314723800073
-0.471776980793687,-3.32582237500125,-0.131719980516475,1.22355731499962,5.23868317473011,2.97893347812814
-0.711911878501875,-2.73502810310216,-0.292981137585485,9.13383155537183,3.03496669944302,3.47828880797429
-1.29345009118081,-3.12372044692627,0.124545565700399,6.89224877686077,0.85041757282083,1.29976911306107
-0.755335798012468,-3.34460663128522,-0.29754541837368,3.54745536497922,4.50980203544118,12.9660788083673
-1.02730331880455,-4.27724705866058,0.993447195686403,9.41436499411182,2.20868154107613,2.00449072637935
0.140189591566549,-1.96575779775871,0.00496316631582869,2.24868607501333,6.35921243890764,5.36441394865033
-0.413277736354629,-4.60226780177486,0.18793127452863,10.9356863238623,2.96611659291287,8.41810066198021
-1.02948290664961,-2.22412110491864,4.36562568520477,2.4235791413816,9.87715805577662,0.292656838049613
-2.93813521047357,-3.04009828765758,-0.0985028159833839,0.194871270485903,3.23444221360638,3.16448173924759
0.186250634468993,-2.9389419351501,2.24468845840336,2.66046286058089,2.53707916875804,1.17248191261448
-0.362891012452997,-2.98784469325664,-0.0906267043674974,3.26505167871581,4.69491760081977,3.56655063920058
0.339773580064958,-3.2112784276364,1.23838216196288,1.65228899887825,3.47676722342663,2.50426709459863
0.0859517322119759,-3.38158282949385,0.299990927480803,5.47073992608432,6.23974760486699,7.17606383240076
-0.0443949178662884,-2.44069677384823,-0.0119417575751886,4.36361185587135,3.34494403351775,0.310648075836059
-0.634803699355808,-2.77802842731137,-0.299731210194536,13.3742519589693,5.59646765879213,2.76527718236486
-2.94764513124015,-3.11948252796123,-1.41872027079434,0.268256628280062,3.15065410344482,1.41841788190573
-0.034648278609779,-2.213276706504,0.686056649470278,0.51127798207068,4.87417315608209,1.88488660093312
0.00112689154056467,-3.55441674620159,-0.663451232257023,3.75331088576979,1.24124670021821,3.58950127118726
-1.87726408367188,-2.92767824816532,0.527200836407147,2.07173094133887,3.52479091291037,5.55571985232535
-0.753568825417534,-3.64170601284094,0.201498901121605,4.01515629243029,3.08817862772968,5.72513684153226
-0.405851039288668,-2.70791561304192,-0.466299425584157,3.12739693045342,2.78876486010675,3.34629191195616
-1.5433447851188,-2.82732106143439,0.586852083463468,0.403298417560347,4.06459893108773,1.53464282443446
-0.723271186229392,-3.18396318451418,-1.242284598535,3.57473129719737,6.8210344895934,0.525950845264263
-0.88995506312948,-2.71702813026717,0.137314171736274,1.62335154548384,6.88265626814773,3.55855283625414
-1.61220112236996,-3.37424839531913,0.315323263698843,1.07897663832749,7.19542053135333,3.65207494987978
-0.99332390361368,-2.81283813854442,0.55071873856724,3.8693683348901,3.36751226286121,2.05596319753584
-1.01673518574415,-1.68188437351325,0.0433086101935566,11.4171053171875,0.303089980372555,10.0234106005309
-1.11361225948497,-2.66780091283127,0.108041797177268,1.98836917610622,7.31831751778045,0.236363858509923
-0.493613746747183,-2.01152184807719,-0.0837624385341375,2.74225205144162,3.78050746795375,4.51739262940289
-0.699688623320207,-3.48856352568792,-0.405956946048138,4.48613232411625,8.15936218858393,8.90395440393178
-1.06933263980125,-3.52928285657901,-0.075614261861931,5.6594245660169,3.33102438083358,3.28120918784002
-0.853072837449168,-3.92571622581368,1.6853938606569,10.654456224624,3.15919232777606,0.400766417763352
-0.817785305536567,-3.78738291817238,0.959030203363367,3.3498185686548,3.80697306517406,0.644362789474998
-1.9437689184375,-3.39440228922938,-0.367553856502425,0.764558552035415,3.01620599998121,1.34554919095152
-0.711409290937708,-3.6921548411165,0.131137662765043,1.73092614916637,2.87212585659538,1.03745430119943
-0.640223835321726,-3.24293897847182,1.07718393442986,1.82721979843725,4.3753082529048,2.07493922820828
-0.266411349198726,-2.67318167235799,0.713494383383137,2.35929183751601,1.2928380305876,9.32046672629001
-0.868335752224269,-3.1964379291496,-0.0658488173706387,2.67022606455937,0.546395976757425,4.55202425370789
-1.04901256656399,-2.66173458068651,-0.725992824807822,3.71851988716942,4.42056538343913,4.88474758393415
0.573982020448213,-2.7923795468468,0.510670171993047,1.07518118183669,2.74315684436593,2.85271339902847
-1.03116052828163,-3.11757312539072,-1.14301221184468,6.28286883016035,6.36617845295854,0.419796375475367
0.0365585502376679,-3.00639568821239,-0.532505816565733,3.25287272863781,4.60055692473054,0.910232724897305
-0.665186161076423,-2.95544632267068,-0.459731629932881,1.68168223038479,7.56155693891445,2.3841737437564
-0.254380539713859,0.0753140418360565,-0.720338939606948,2.75533010755516,0.448920662153342,3.58439037837798
-0.0391072080547932,-2.52282369663401,-0.514889468833272,1.55936805174638,2.59947645654,6.03928268701111
-0.886220396598585,-2.95221227382243,-0.0112565767892443,5.44169710830371,3.38724230103292,4.48338340407603
-0.929767174232337,-1.58837181325782,-0.0628835261584779,4.1774224151602,0.697593642679851,5.48420146085953
-0.225969346616206,-2.62463824225156,-0.295110381218379,2.90096104871785,3.38975248097165,6.64562701602706
-1.63122583071597,-2.31190162460248,-0.340249154838048,2.78079013465399,3.78467536677477,3.47996816995154
-0.9623275953664,-3.25863380520946,0.111554156618289,2.53883282089196,6.19588091659798,10.3445492447903
0.295239175870167,-4.32196799422849,0.507232459633885,1.36688518056679,1.88467949868181,4.4278481040546
-1.35871226843783,-3.14692500966186,-0.145093363947825,1.53684069065647,0.584781465895821,4.2792155443239
-1.09217539471013,-2.14074704648182,0.21059147150606,3.36159862513942,0.487144556952172,8.84366980380699
-0.00320613076703757,0.709584062510987,0.45037267905756,1.82631688132718,0.261230078084409,1.60685535674146
-1.05124344606287,-2.84707159803802,-0.454053214019224,3.42893471379605,3.22808079806048,4.58446089886981
-0.744627767404092,-5.69368592458698,-0.745427511527542,5.6404788122151,0.744611807710767,2.02650504499929
-0.817554017956317,-3.63528974414126,0.899076730177227,2.31303153877267,4.23233180812427,2.7269824033001
-1.78647474641108,-3.11818521845751,-0.487128150146885,2.74307513072205,3.86919073307263,4.95147653107357
-1.21253629019413,-2.88392981341092,0.411683281064433,0.367381831823464,0.656086275432484,2.14965318570413
-0.383294942559486,-1.94920869715874,-0.365564457916995,4.24199780091854,5.90505746007178,1.75420275628474
0.62233070376851,-2.42123625981044,1.65188869422597,0.581275684121052,1.05005659640209,1.58473291454944
0.671841472836846,-0.248554234539943,-0.433899591414668,1.36727451656087,0.698275979641236,4.21373749279881
-0.705204566092067,-3.12090038788867,0.264969403237985,5.40905112757039,4.40431803717875,12.9921583841485
-1.15656896991932,-3.2206575532822,0.791364459246723,6.94516276089768,2.88554430019821,1.89999435878374
-0.729194794398674,-3.06641959606404,-1.54020790008769,5.45304144609091,5.44584239081842,0.253999926264022
-2.62616717030281,-2.72161109666847,0.713471334710286,0.952815324654793,4.79442463401134,4.48365475995944
-1.09232942929676,-2.62222184368591,-0.127821574123299,3.46760905286017,4.74387028572741,5.21601644006646
-0.366908737502777,-3.22189373123882,-0.122197670390395,4.37465570124464,7.41619037810223,2.39233351163295
-0.233952540722504,-3.74032186885073,1.01185391108361,2.04173955781186,1.35183300197186,0.886936280113844
-0.610913039676962,-2.72916091366433,-0.576142759445723,1.56239085755407,1.32337381323877,3.75041324438698
-1.11914910549642,-3.74070821923881,-0.206451282661819,0.808791958481062,13.839414919081,3.87760487982503
-0.0113230993137212,-3.23336750179468,-0.926932826329661,2.39134314645141,5.18145702980889,3.04627229679118
-1.60040579417759,-2.91081790080584,-0.210089485468762,2.70557512174172,4.98546240059209,1.8265576172124
-0.424546111059453,-4.19179339505323,0.937782694926174,1.92365983872563,3.48121150623377,2.21470369277716
-0.368740579465992,-3.13107394361126,0.509888059775151,5.32903008050228,7.16400538263845,0.753882367926489
-0.569089130781357,-2.93904423387297,-0.875683698650598,2.21239908336685,4.87239756954338,2.91936757416437
-1.39001711416879,-2.34376568771482,-0.122237344535061,5.22738894968997,6.85180965244498,4.45581553856157
-0.801073024039077,-3.31911423201469,-0.674912045634801,3.64744392463609,1.75130577294563,0.913132166728645
0.0931734815434614,-3.3974364853,0.107564816932047,3.28109040581648,4.16915128309208,2.4411709010086
-0.46134170588129,-3.09355280621032,-0.270521336151297,4.37596126282464,2.66491994061857,3.80196636623138
-1.36793839302573,-2.67783702679858,0.69986877242882,4.21413372719404,11.0188278177661,4.3091124515859
-0.80210129212744,-3.42899975910392,-0.0349819524656763,4.29862724911497,6.82538930539298,6.99850546951633
-3.131838963503,-3.37513623833215,-1.15786577045157,1.4131864831967,1.21767458140374,0.680582596414177
-0.732936840626762,-2.44301307302016,-0.702631035026725,5.17982517443108,1.40137310262718,1.11637909317001
-0.43766282926014,-2.51231899259351,0.0746031281452546,3.94640208658492,2.57516562421871,1.84822042010218
-1.06804740107174,-0.764569794016473,-0.281129936360551,5.4168582234014,0.12250774524168,4.13032554558171
-0.264576188723296,-3.67552238139088,-1.41257384330497,0.667621127335439,2.70923272342701,0.999990851453537
-0.632832363579241,-2.23483475655224,0.0418296479255263,5.40171002818169,2.01899704153324,4.81578521436126
-1.2337282318442,-3.06557601625887,-0.721231782610772,7.4097521197011,9.09136129892245,2.47988354442024
-0.297718167860226,-3.10381679885012,0.0427754433960655,2.2319714260705,3.92315524964596,3.50499160807621
-1.0644626483276,-2.32789549471227,-0.307307650198239,4.4205359200636,1.65348271263995,0.925399065860931
-0.66121282173927,0.0565142363588729,0.402654538028845,12.2606521049589,0.572425891006312,2.01334261738422
-1.73357153556363,-2.81514728684706,0.975535521648056,0.905890091135106,5.45532104996825,1.97543198452731
-0.404066699179023,-3.3539047335024,0.503496949010828,5.01851760801991,2.61813791551716,6.44942273510979
-0.732802541025003,-2.1825550163661,-0.048937687617993,5.13739790152395,2.99273612502494,3.83597525403722
-0.370790253299259,-3.11113411939465,-0.0826019711795631,4.11908704504448,4.45747274126074,1.32720085700996
-0.146180463811816,-1.52674633225027,-0.381820885582546,2.42006460329605,1.86848389429434,11.9022210962322
-1.27256333605623,-0.992103016588964,0.789851002791098,1.88260237588532,1.18008904102667,3.99613522609509
-0.599325580886333,-3.37358809336165,2.00954565746013,5.04537225569157,7.12559647632243,1.300067348607
0.618684712481022,-2.31551900206024,0.79788275894645,2.15722514748975,2.24442013362269,4.73016192738358
-1.11192256033737,-2.51368465660791,-0.45774476086293,2.05120508798282,6.35765896979706,1.1460907468325
-0.895090502107927,-2.64701401161899,0.753172082967192,9.44424654455382,1.98958378779193,5.89768526882059
-1.09380644570656,-2.4519264313656,0.650837003552266,1.44736865100485,2.03478968931115,6.45197350352019
-0.460826389709615,-2.93224042390377,0.626016170797986,2.45811464913488,2.03278085361806,2.95582912312681
-0.450023138667212,-3.05129848742563,0.330229049624437,4.05393097673636,10.6078878367966,11.5023519407758
0.15387865760229,-2.37729018909131,0.442869174774541,3.58336426783647,2.33207924148185,6.28061508212245
-0.471163211377326,-3.02215521414776,1.57458242651245,0.782161022597591,2.28813863607388,2.30805161634342
-0.571841275638647,-3.24632408749851,0.129881393048726,2.87089628397996,11.9204839110188,1.9914515764473
-1.07883732123033,-1.93280467762702,-0.350421294126093,9.65796718289499,1.3864164767731,3.29644774726768
-1.31319522495581,-2.14115042930443,-0.442747977181101,2.61470545973656,3.26759575640609,5.44817442892497
-1.56192565419458,-2.9404070789804,0.513449885462206,1.24449959831142,5.30928198449692,3.589915099931
-0.610054183366265,-3.47359558323659,0.402869710918826,15.0955137767807,0.779759892960738,10.5525558999905
0.394786816208166,-1.90262174758838,0.612320322738689,2.23974040171759,4.25539209856039,3.3477356420118
-0.545468945261008,-3.05263023443625,0.178604826156919,2.89721316996124,0.964436876711982,1.6987337052288
-0.432419402735284,-3.04118644359686,-0.0241005511202617,2.6160115886622,4.34184592950224,8.7034040790031
-1.32040259168847,-2.81566573065984,-0.121263517497231,4.25918854765348,7.44537375077666,3.54180010984716
-0.587730207639624,-2.16197079877265,2.03358950613337,4.82929746459333,7.00049421547039,1.41348432995702
-1.22424002385147,-3.0416666036598,0.238034268640699,6.75966036905436,7.96248488097223,5.76497778044908
-0.778030170986696,-2.10009543868321,-0.168959880665661,10.2804066353157,3.8794937747001,7.08465471871601
-0.620846050472008,-2.01174349570448,-0.637836453963871,3.09151660038936,8.58445784208535,0.478554111156819
