c1,c2,c3
-0.931186689143233,-4.45202548137311,0.226505076278461
0.60294539072867,-3.24756629975477,-0.772744196123931
-0.97533988616953,-3.15536271798167,0.288083320486377
-0.543663626923358,0.655610560255874,-0.705203660874777
-1.08274293688916,-2.82473304281811,-0.64726941542627
1.86278812354144,-4.45353559922462,-0.800973802663444
-0.253802682050858,-3.57593197082165,-0.218431786780523
-0.624332130904297,-2.68478708127014,-0.496533013291958
-1.14873931722055,-2.67965933612975,-0.763776196595989
-0.162321791326132,-3.01124034467066,-0.329880065543565
-0.98159210155791,-3.97968931042662,-0.211556465768245
-0.874091873245388,-2.17642079844191,0.101751526095815
0.0512316929209161,-3.79182497042262,0.585052884765128
-0.564734104103676,-1.66250301229234,0.573522008458878
-5.09756148213755,-2.07503783221495,-0.79320570818797
0.467143823096144,-2.40208873142189,3.52593823706209
-0.893285895435426,-3.16994012847155,-0.515220833637296
0.381112979072541,-3.51767615526631,2.58252896302395
0.236436543566323,-3.86522730723169,0.120389170304709
0.45502851998,-1.90115323588675,-0.0312530589732309
-0.362806314182831,-3.08576970798594,-1.25529506204187
-1.87188426415494,-3.29036544795062,-2.15519748939248
0.518452009422009,-2.41068154954041,0.275567670409146
0.334786992923446,-3.76144363696185,-1.50948692950258
-2.55808244391231,-3.66405613559168,-0.239408132647292
-1.10718006460113,-3.58992281475396,0.468542931965294
-1.04522506848935,-2.49787158865682,-0.372054437983688
2.81477694124592,-2.74795078782805,0.545828793481853
-0.516063620051343,-2.76412268527492,0.313438917653608
-1.13060758093984,-2.15491481102805,-0.0267532999202592
-2.21769776430503,-3.28615491656177,0.173842871723351
-0.672247757678376,-2.97588914213745,0.115548763983055
-0.813135317112875,-0.0390319298017228,0.298571706984654
-1.44676959142938,-3.09965609049578,-2.55512558697678
0.157984841517459,-2.36083465090899,-0.762699512871727
-1.51652199182352,-4.10131267677376,-0.696818393201575
-1.18220738838948,-4.15466556418024,-0.33612480652235
-0.987583246956446,-3.26960212881065,-0.0493714461635735
-0.963446282237734,-3.89880347346704,-0.572110065152923
-3.07171841115866,-4.74029362030819,-0.215053632617339
-1.0560019760876,-3.79445008933402,1.59715325004738
-0.717941282395033,-2.4148110039417,1.44803265106456
-0.421506107428999,-1.47899069251378,0.498577167431477
-1.2655361741086,-3.56820844451254,-0.0289496580312761
-0.866543166275842,-2.74990896342652,-1.52833913637267
0.789995665679853,-3.32959110993418,0.908854414632952
-1.08512016106931,-3.16171375487032,-2.22925814270358
0.0503097662158679,-3.23965560295049,-1.49254775691594
-1.556966205385,-2.08373482952388,-0.828631731880913
-0.523355123839658,-0.211447575036625,-0.713720341730671
0.263015499058397,-3.13256244004158,-1.09904323254607
-0.695079980359242,-2.95002547782717,-0.56715540046213
0.128803647179281,-2.22761555562226,-0.120972270136345
-0.534723281642937,-1.73732791013781,-0.316592836718637
-1.7317958730857,-1.88250650418467,-0.541447108947776
-0.789918087523536,-3.33277841940549,-0.317677371596721
0.384535691735536,-4.00479931523136,0.343667307873014
-2.26720772673747,-4.98767490317185,0.581311990987822
0.0922174000883344,0.807278339270983,0.293081661225936
0.500378414462731,-0.790488191053008,1.41575049341017
-0.703642753112624,-2.60889636631082,0.671529402869932
-0.797836367536509,-6.14740192775713,-1.62900582765511
-0.79324773814703,-3.94173845488692,0.942731981710402
-1.4068498016161,-2.20900527505324,-0.930805353195882
-0.395169856980499,-4.07494738128699,-0.0800239023095061
-0.91994215703085,-2.169557957178,-0.773700969277104
-0.627008636394655,-3.03519700241956,1.47901151042282
1.27042018356783,-0.826143640725432,1.12656843653851
-0.98039878641514,-3.43884736231155,0.229707338670493
-0.595147655772111,-2.83704863199002,0.389154633148077
-0.190034355454855,-2.07253474957773,0.721799513128393
-1.86684236434745,-1.8938025069111,0.855313567821921
-1.37831519664255,-2.61171958039707,-0.175911426982308
0.264744039625461,-3.39053473762162,0.481849567294216
-0.962284639125825,-3.5091959861692,2.79764301518467
0.498928816571774,-1.70574693324242,-1.24344295876845
-1.55919692956529,-4.23826245517282,-0.363542255215555
0.0541245981335502,-2.93232319903455,-1.06309448219178
-3.14857366688381,-3.64527774107119,-0.622136375387719
-0.41308047653541,-4.08688224360106,1.22867941171004
-1.01711683221797,-3.02470088534066,0.839824318727725
-0.231944084722316,-3.62120608736226,-0.0821776964242536
-1.24947637536433,-1.80685553239835,-0.124464776161654
-0.861171909020942,-3.50011561976332,-1.2683471311599
0.387202987031115,-3.49538512360645,-0.651379808202604
-0.709995388985631,-3.81445520874904,0.531014863927677
-2.4837864714328,-2.81193375344547,1.19429609120856
-1.1300743744109,-3.53047168296343,-0.542297693355754
-1.54296303777799,-5.23378227605854,-0.926372279453066
-0.392870443961138,-2.61954360589305,-0.259990887401278
-0.374707426232321,-2.17995603565836,0.0686979023973473
-0.734637458497336,-3.1153485736687,0.0992232360031644
-0.0122641651589683,-3.9126003580971,-1.53524204111573
0.485427424548061,-1.68749746409628,-0.541238629322329
-1.35103481862632,-2.90912149911555,-0.55108742544019
0.278658068081506,-2.93489819950869,0.258516211400735
-0.832014622897662,-1.73894386137393,-2.94078397827816
-0.654505158078484,-0.258145089569263,0.210110433826793
-1.36094752579012,-2.84287955065143,-0.340732325025722
-0.793025681429955,-3.32368868797458,0.125337908939539
-0.0187581877603247,-2.07833607938121,-0.501691474541046
0.290706615141924,-3.16361806822553,0.109070767610957
-0.305414391131563,-2.25872338060499,-0.231941752896747
-0.624777769485211,-1.75661446270729,-0.316056778024058
-0.831751967154193,-3.52652772318857,1.12537160350108
1.27446989144495,-2.67131526816901,0.658360700956861
-0.399983433735576,-2.78720305773536,1.14177148203691
-0.63368269228797,-2.11967970574635,0.537191871055569
-1.52165148955848,-1.72883517143565,0.823209064898982
-1.22054568550609,-4.53265485171418,0.591224055568136
-0.869379456159687,-2.91777853819402,0.492334427998579
-0.21014094743062,-1.82901332709382,0.2885184931476
-0.956149237501425,-2.91307782425667,2.71499953378096
-0.709959538641791,-3.34393143245769,0.493153837022246
-1.16386354160744,-1.12547269280838,-1.27536458363255
-1.78077412877839,-2.76149404661276,-0.505385580252412
-2.38183521947742,-2.81688916432702,0.543316575414979
-0.584781596860531,-3.63409304919562,0.679158863593949
1.93664728583312,-1.71871928672153,0.546947635593476
-0.662953752335427,-4.71121199756108,-0.840223444910806
-0.0617772276241151,-3.71746826401169,-0.21083859194464
-1.11206484894426,-2.85836828606325,-0.578808573546421
-0.29326475519948,-2.12018363874559,2.13591223914334
-0.952104565245639,-3.31768259641786,-0.249313026169039
-0.52949639620499,-1.90026450876423,-0.0722539827226088
-1.85500103047009,-1.42348673129162,0.216759041428389
0.451758577123413,-4.32075201556651,-0.627947510251684
-1.46437687260478,-3.06917656511312,0.15100574603815
-1.13522717768039,-0.750527782500232,1.17070126442539
-0.865649149002783,-1.96858136738054,1.25006779970459
-1.56377169440341,-3.41515964470585,0.923777044960486
-0.272568856274498,-2.60663559426109,-0.763108119954218
-0.131738938571513,-3.07110961099195,-0.141307796769125
-1.58375882701112,-1.65626002979326,0.571639618722983
0.996056202449243,-3.30236496528525,2.27895460631166
-0.827848770060555,-2.7810663997232,1.3279083865232
-0.05598639485149,-4.05243142962573,3.0602194286564
-1.73460637212165,-3.69856315361412,1.05503437064825
-0.892677824601669,-2.30277323851583,0.326519459991973
-0.732616328496455,-2.93463598290446,-0.0697518851468505
-1.27548073894558,-4.78043984546275,-0.474104771855958
-1.8365540055184,-2.38038044683481,-0.0636671550389006
-0.62438483722139,-1.80210354507516,0.253525733400053
-0.517931951670783,-3.1836904237209,-0.000784286268657019
0.24551400479416,-3.8354129018066,-0.214347435325542
0.65541772412198,-2.52135145450005,-0.103464955171584
-0.340410328154868,-3.49768240911177,0.127680166580657
-2.92691755601301,-4.01685788444301,0.828249409515697
-0.547647996156293,-2.05367699011156,-0.214982455800052
-0.386026352652287,-1.46172485581405,-0.416597153674715
-1.78094582857923,-3.0130762817712,-0.705158558776246
-0.77319614623989,-3.23921082295394,-0.0957034703922537
-0.77594787458844,-2.53719317687839,-0.541675137590272
-0.272125135338021,-5.54209047808566,0.103682292299066
-0.577084976039669,-3.84189244892715,-5.39801295850335
-1.40418176077168,-1.82220746709031,1.45550279478406
-0.244502673652939,-3.3720461630921,-0.994016655541228
-0.906734780905833,-4.61943158719034,-0.133350612127067
-1.39589498980941,-2.03674871158388,0.213933532279099
-0.661752867993065,-2.60170927039401,0.74340392538023
-3.21183792702345,-5.43942822158053,-0.555590255212578
-0.60304831089207,-2.97219130757595,-0.694806201891867
-0.464190456387477,-4.45707225938182,0.685236143026423
-0.240307250041877,-3.01784253007196,-0.702433887120911
-1.2170618540568,-2.00289947189158,-1.25656118139544
0.0560732685102427,-4.79154832114354,0.938447447424886
0.342480116111686,-3.72981786101806,0.117051141654179
-0.499220681889341,-3.62365748388682,-0.943857794392924
0.102551698133123,-4.6889830518428,0.258885350033779
-0.898152490019607,-2.60395558583927,0.309012623145445
-1.47713136153481,-2.70018328098392,0.00790720840036466
-2.00126384793757,-3.62027038950295,1.2806488948335
-0.436477195840043,-2.61917860447094,-0.571036442009901
-0.739243481430167,-1.59341533796658,0.544371903547377
-0.366358577281693,-2.92440257091724,0.64858423949031
-1.45144341983476,-4.05479622642137,-0.456217150237376
-0.874387030067207,-3.1254230222931,1.55012152921365
-1.05779181005232,-4.14600946194431,-0.386655600079668
-1.4066050881023,-1.38799931115517,-0.50089480563386
0.233174298856754,-2.44392497273464,0.553222291347834
-0.971672371811256,-3.47561711065194,-0.533012286286821
0.0410706902545958,-2.58442633502745,0.851036303633317
-1.4235398008867,-2.35943889276586,0.416533598237249
1.24616570532261,-2.58495137050578,-2.40329597330318
-1.60321866675182,-3.25452743431389,0.455033361624067
-0.36818721794811,-3.24193053294895,0.21788837283801
-2.19977062881944,-3.48906630741692,1.06607466790436
0.503238610510185,-1.92168152145248,-1.10903141150426
-1.34029014888317,-2.47812425741273,-0.221426820923956
-0.89904063315836,-2.08824951536937,-0.320778497452586
-0.0793506502386543,-3.98462251726994,0.235465302133401
-0.384025082637524,-3.29121023009523,1.72578027239782
-0.701418199714082,-2.76819868622828,0.90937742020539
1.87784412501461,-3.1531123996937,0.504907856765802
-3.14890560347535,-3.38315953625533,-0.43646515936025
0.583337355466948,-3.50175543403185,0.878167013341817
-0.578105589283173,-2.98167103920564,0.100039626877995
-1.4375164559422,-3.16384664194566,2.24175966146811
-0.622598845959458,-3.22522440121817,2.27019440213356
-0.708049653835807,-3.30475336335695,3.51125275389473
-0.642490960894231,-3.22884410323467,0.23904868569083
-0.00198346524999701,-3.59922674474133,-0.653873017889982
-2.45451932723274,-3.49995561483172,0.922218315085034
-0.934933550790995,-4.02963573809508,0.992613717883078
0.0638988122147253,-2.46409322179106,1.79496099845824
-1.61016648742351,-4.4963535228541,-0.208309078873442
-0.714094717214061,-3.41102260608293,-1.46148997398256
1.02972124596232,-1.88408910530617,-0.341621212167408
-0.981009265339114,-3.80028547023696,-0.99455263567129
-0.625334485127856,-3.18105519171999,0.956917303202407
-0.318374431210367,-4.40091548118328,-0.750099495699124
