c1,c2,c3,c4,c5,c6,c7,c8,id,gibbs_cycle
-0.629046867813978,-2.50948473823301,0.888055012772519,1.44343320332662,4.72808062660257,1.41194091552604,4.0287697339846,-0.787116320108843,1,1
-0.629046867813978,-2.50948473823301,0.888055012772519,1.44343320332662,4.72808062660257,1.41194091552604,4.0287697339846,-0.787116320108843,1,2
-0.653652956908904,-3.1885403836325,0.359671744524318,-0.267262890205898,3.91208013888528,2.13492769105725,2.58230916564315,-2.88700643620686,1,3
-0.653652956908904,-3.1885403836325,0.359671744524318,-0.267262890205898,3.91208013888528,2.13492769105725,2.58230916564315,-2.88700643620686,1,4
-0.726808345665211,-2.78544469933214,0.62665668456286,0.0435081047962019,5.0114978680807,1.00263979698824,1.6771824060487,-2.92172955591338,1,5
-0.749735232671486,-4.36332579721961,1.31773691540491,-0.438315461551107,2.40982065791568,2.38191405381729,1.596455986035,-2.59465906592821,1,6
-0.594639809148771,-1.94243953523042,0.968843762782867,0.185516727455477,4.08945293468045,1.73920697293491,2.65483913063752,-2.98653260615192,1,7
-0.732872465748496,-2.85943969335357,0.501695398516277,-0.188983203917411,5.10324126577673,0.846812521853763,1.74670790525034,-2.81578611530202,1,8
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,9
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,10
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,11
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,12
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,13
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,14
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,15
-1.3965579662027,-3.83659536758308,0.486165244280497,-0.13372440567767,4.34600345792481,1.22583830657895,2.13164528685473,-2.57304113093076,1,16
-0.389293837626233,-3.95632255962893,1.11583465201364,0.220869753550655,4.2306194979217,0.939817475301755,2.6709027278335,-3.05933103128594,1,17
-0.873139355498132,-4.47202359131472,1.05546044679319,-0.591863319984648,4.2791760840981,0.784133026795827,1.5117603197482,-2.89905500638237,1,18
-0.542175189939276,-3.41829891764152,1.49577305429224,-0.137517163510961,4.38073170968519,0.708726586526198,1.85466448914771,-3.05368443609043,1,19
-0.542175189939276,-3.41829891764152,1.49577305429224,-0.137517163510961,4.38073170968519,0.708726586526198,1.85466448914771,-3.05368443609043,1,20
-0.542175189939276,-3.41829891764152,1.49577305429224,-0.137517163510961,4.38073170968519,0.708726586526198,1.85466448914771,-3.05368443609043,1,21
-0.542175189939276,-3.41829891764152,1.49577305429224,-0.137517163510961,4.38073170968519,0.708726586526198,1.85466448914771,-3.05368443609043,1,22
-0.548285879335683,-3.48400713420956,1.54505964171897,0.059898894837153,5.0189133428414,-0.123627178406134,1.78262537301471,-3.08963973486068,1,23
-0.548285879335683,-3.48400713420956,1.54505964171897,0.059898894837153,5.0189133428414,-0.123627178406134,1.78262537301471,-3.08963973486068,1,24
-0.632389285917204,-3.88407799296887,-0.484085562627349,-0.199559499556239,5.25257182994085,1.6277272390684,1.71813883127828,-2.73592629150812,1,25
-0.668006965786364,-2.89546607237171,0.973622407321849,-0.261676640784535,5.71496423192069,-0.188661066369276,2.2565606227528,-3.88714994189075,1,26
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,27
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,28
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,29
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,30
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,31
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,32
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,33
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,34
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,35
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,36
-0.469835990856779,-3.8865636787221,1.97844425372568,-0.215089791255107,4.5628978459568,0.126368804329606,1.84366320309341,-3.85806860703459,1,37
-0.916439915678901,-3.40818081266772,1.18828063918963,-0.545252960191639,5.14470021058118,-0.0443734054350862,1.28862978891093,-2.90476067876732,1,38
-1.29022560788369,-2.54434438159487,0.884429999980459,-0.523781701961169,4.31503682558667,0.351411486128614,1.9343762420565,-2.69491331362294,1,39
-1.29022560788369,-2.54434438159487,0.884429999980459,-0.523781701961169,4.31503682558667,0.351411486128614,1.9343762420565,-2.69491331362294,1,40
-1.29022560788369,-2.54434438159487,0.884429999980459,-0.523781701961169,4.31503682558667,0.351411486128614,1.9343762420565,-2.69491331362294,1,41
-0.771948257784643,-3.32342672439931,0.72611804707677,-0.39402667008738,4.74622665463616,1.18859043259782,1.64076116063564,-2.36855203855479,1,42
-0.85528454280665,-3.64980193659055,1.57461249698812,-0.290447476512656,3.76149995173549,1.06152680122312,1.92146962250086,-2.70844067747288,1,43
-0.85528454280665,-3.64980193659055,1.57461249698812,-0.290447476512656,3.76149995173549,1.06152680122312,1.92146962250086,-2.70844067747288,1,44
-0.85528454280665,-3.64980193659055,1.57461249698812,-0.290447476512656,3.76149995173549,1.06152680122312,1.92146962250086,-2.70844067747288,1,45
-0.0693892863729865,-2.73936986144569,1.86335460214776,-0.102892504134115,3.99593577453226,1.25421897153296,1.07348536805264,-2.77786318675077,1,46
-0.0693892863729865,-2.73936986144569,1.86335460214776,-0.102892504134115,3.99593577453226,1.25421897153296,1.07348536805264,-2.77786318675077,1,47
-0.0693892863729865,-2.73936986144569,1.86335460214776,-0.102892504134115,3.99593577453226,1.25421897153296,1.07348536805264,-2.77786318675077,1,48
-0.0693892863729865,-2.73936986144569,1.86335460214776,-0.102892504134115,3.99593577453226,1.25421897153296,1.07348536805264,-2.77786318675077,1,49
-0.0693892863729865,-2.73936986144569,1.86335460214776,-0.102892504134115,3.99593577453226,1.25421897153296,1.07348536805264,-2.77786318675077,1,50
-0.578786082361636,-2.36934246336133,0.865057250467924,-0.299393100015407,4.33548575698748,1.51953126368511,1.5098671202301,-3.34395100349517,1,51
-0.00721452428159253,-3.42219422056319,1.02022713685044,-0.217158917906142,4.46483125747751,1.33315492105514,1.42807166672892,-2.94534584554711,1,52
-0.77454208660767,-2.63655067029414,1.6810145120814,-0.17653317096037,3.65936698520464,0.789511145138619,1.82790774248477,-2.67765537280582,1,53
-0.77454208660767,-2.63655067029414,1.6810145120814,-0.17653317096037,3.65936698520464,0.789511145138619,1.82790774248477,-2.67765537280582,1,54
-0.403005566916525,-2.92827473606309,1.64635123662326,-0.382594104424737,3.95134994772124,0.803739797614799,1.8165626308353,-2.15774317744118,1,55
0.294008988732925,-4.3754761865406,1.84958650004988,-0.343664213484684,4.04218091086307,1.12888939109959,0.802124477264923,-2.38966725116698,1,56
-0.708642549219546,-2.90096378562668,0.276053408846747,-0.565927885696027,5.6317748743353,0.852197789915346,1.87798111100424,-3.32239435998637,1,57
-0.0299184525349199,-3.96795089499177,1.02551014393662,0.0107593301180117,5.04178821177843,1.02821795074161,0.955048009496592,-2.59265596139788,1,58
-0.799762867029807,-3.15848818445479,0.949148401798266,0.0849341947122097,5.40604780421851,0.185336713839927,1.80080149331405,-2.57953920077974,1,59
-0.799762867029807,-3.15848818445479,0.949148401798266,0.0849341947122097,5.40604780421851,0.185336713839927,1.80080149331405,-2.57953920077974,1,60
-0.544558474295754,-3.87059246872535,1.35872315074954,-0.487469892103516,5.64329826121075,-0.388632769763428,2.34442796737371,-1.90851823682025,1,61
-2.05349807506459,-3.12858147144919,1.4480798145606,-0.109966998132438,5.22742644131054,-1.14314850189376,2.46904971801605,-2.36273080786692,1,62
-0.736965129503301,-3.25830647019702,0.284178917994324,-0.0906703350069883,5.55527416974243,0.790191403605794,2.08830543408888,-3.51854026113732,1,63
-0.736965129503301,-3.25830647019702,0.284178917994324,-0.0906703350069883,5.55527416974243,0.790191403605794,2.08830543408888,-3.51854026113732,1,64
-0.736965129503301,-3.25830647019702,0.284178917994324,-0.0906703350069883,5.55527416974243,0.790191403605794,2.08830543408888,-3.51854026113732,1,65
0.669557653898072,-3.84598626583558,1.79101155831528,0.0381864899524745,5.45184179269399,0.371437615621915,1.48164476420405,-3.13161560215598,1,66
-1.34368138389061,-1.62407893338661,0.830753266950126,-0.234784046466105,4.46637871259645,0.688862886847651,1.53646583836768,-2.74621234691858,1,67
-1.34368138389061,-1.62407893338661,0.830753266950126,-0.234784046466105,4.46637871259645,0.688862886847651,1.53646583836768,-2.74621234691858,1,68
-1.34368138389061,-1.62407893338661,0.830753266950126,-0.234784046466105,4.46637871259645,0.688862886847651,1.53646583836768,-2.74621234691858,1,69
-1.34368138389061,-1.62407893338661,0.830753266950126,-0.234784046466105,4.46637871259645,0.688862886847651,1.53646583836768,-2.74621234691858,1,70
-1.34368138389061,-1.62407893338661,0.830753266950126,-0.234784046466105,4.46637871259645,0.688862886847651,1.53646583836768,-2.74621234691858,1,71
-0.0819026210664706,-2.96168422135092,0.922126283685021,-0.132881220336176,5.47861100497335,0.568971562335462,1.84912793724705,-2.32612722980656,1,72
