c1,c2,c3,c4,c5,c6,c7,c8,id,gibbs_cycle
-0.415655414359556,-3.55124709721553,1.02360410669814,0.0482583179441772,3.96832183254193,1.73047875511501,1.56177295836868,0.0797342781567467,1,1
-1.27438361595697,-1.09093222436433,0.695966333642461,-0.294025656465711,5.05304989249929,0.69879272164976,1.75200829711031,-0.880001756584094,1,2
-0.325359734772552,-3.68772548018222,-0.465188110197606,-1.01535659561333,3.98656495283415,2.47482408518127,0.924264740076419,-0.447382590249169,1,3
-0.482023432696465,-5.58819023827904,0.449867523281596,-0.100239597391071,4.60579861733894,0.949318926678828,1.60715296425991,-2.24548217577522,1,4
-0.0307292997466421,-4.82083540499939,0.451484500954741,-0.237055920168198,5.80911339393938,0.446765321368274,1.79384930819234,-1.83415165641901,1,5
-0.968933641038703,-1.78863868790687,-0.78909753431115,0.340868652386936,6.21073215946191,0.443880843995487,3.21326319384845,-1.07045642737272,1,6
-0.424500618129688,-3.39332283892675,0.507120179627935,-0.27165623488419,4.91086883094344,1.16484083592748,2.10255215036354,-2.25842257185897,1,7
-1.74698215676337,-0.961620253494045,1.263855854196,0.061939973011392,4.72920369586027,0.314328110635972,1.60457378901857,-1.93379308621295,1,8
0.482255524341489,-4.26029373813841,-1.35439218588752,-0.762054448697775,5.94586688291407,2.62226357354213,2.91254301333084,-0.313365560848678,1,9
-1.20647478986243,-5.5179613412787,0.197112271113337,0.119463019118758,3.58012818018761,1.16244684242604,2.36935025865112,-1.14081871235364,1,10
1.54363700969768,-6.81458649133316,1.74659362331218,-0.716443880804058,5.24725776355212,0.549883466191526,0.84854523507876,-0.879759850075791,1,11
0.482698741055152,-2.70624833802653,0.393186657834814,0.123595874856305,5.13930391973966,1.63635548933424,2.02994037771914,-1.65472760357995,1,12
0.0822873080201832,-5.6748940298459,1.65897220735608,-0.467006776889595,6.29455204090524,-0.948873859644337,1.06466102796923,-0.474474288551581,1,13
-0.169694974111919,-1.48627792415343,2.08652767100281,-1.48483690445766,4.98797811606388,-0.373292337791415,0.0823574029898233,-2.56661068091377,1,14
0.889420403546373,-5.91124111337842,-0.0759106817016085,-0.14336152141846,6.04175543153076,1.70207407206632,2.76946042341198,-1.04273213012658,1,15
0.344511133093713,-2.13315969142312,1.27312200593559,-0.215606266951821,6.37554101305426,-0.453641910571366,1.99722952159548,-2.78178448387713,1,16
