c1,c2,c3,c4,c5,c6,c7,c8
-2.08447623819569,-7.95799802662828,0.112978772554441,-0.884731914569577,4.91610056954343,1.33909647101921,2.40744524592086,-0.796831553752276
-2.18048444420355,-5.78187980639337,0.712845359624156,-0.845722249475359,5.36083364433529,2.56963161433022,3.70139422116483,-1.43814039062484
-2.41327326329744,-3.42089246884079,0.359538167340695,-0.978231961943063,5.27926738549652,-0.653132018722022,3.52994983863111,0.899389885958327
0.453801194838007,-4.93238035072159,0.154240978869531,0.795849639975611,3.70091565542866,2.99920862200831,3.99254981271234,-1.33040055124012
-0.106147030880594,-5.63275240172054,0.2114753393664,-0.0441895329237229,4.03775370155256,2.0537127631583,3.58058960029669,-0.162025401042669
-2.38187289230067,-4.16868563976664,-1.4024971730364,1.05560652418867,4.19811541373447,3.11995036344243,2.54149795420669,0.0893606108934481
0.865248057463771,-5.77383294807529,0.638960830579297,-1.05918054278874,5.6360552516825,0.777415281577453,3.09434234470569,-2.78784209645822
0.0724477840114345,-4.88746542889392,-0.893560327793917,-3.87598643056389,4.85799584672467,-1.06992766279659,2.48060725564675,-0.338286621939365
-0.967476426827188,-4.52439184774145,0.430457429691986,2.45145451398947,7.24205147877891,1.75122658409746,3.41994500513511,-0.986977079812046
-2.00754403045925,-5.9439150895892,0.674237661536247,-1.70964179530556,5.10780215862077,0.670477635773696,2.22098634451906,0.583925949367578
0.322722869206978,-0.947670127879775,-0.966432727361183,0.842176786187738,4.85287952809048,0.684680645013276,1.94519629945448,-2.11940882964083
-0.839075638800175,-6.28715128122598,0.627162909022596,1.51750076920623,6.68009599415749,-0.479543300136835,2.60315539647543,1.18020250286398
-1.84333529424716,-6.32755174216102,0.544778585894625,-0.869317844449423,5.085798853396,0.606920366079423,1.54279171030325,1.00111956365406
-1.27332747122874,-2.83879590524326,2.23333944777008,0.322256595254879,6.56136819496712,1.47418484862202,0.778930734492562,-0.337115318961785
-3.52648869998047,-6.09047240020705,0.421687825129859,1.76397481104917,5.41669910191556,-0.270707614351761,2.61519615087943,-1.18368363392058
0.700356438378171,-5.15512045439347,-0.800798952940043,0.428396284534363,4.48113001013089,2.26235868562998,5.00196353639335,-2.71282396727565
0.658574866978968,-5.83797609055027,-0.726041888267277,-0.0522220919605672,5.10767267936,0.162281826820906,3.07922291285156,-1.41525748731795
0.60879918744831,-3.75922813228917,-1.80282323376506,0.955109817871867,5.79289873621557,0.271252556929327,3.97935667420288,-1.74888291353173
-2.04057491751285,-5.40455465083941,1.22726817717619,-1.05139034555122,5.00010627149929,0.636116128407989,0.424792419536378,-1.96298404013315
-0.564525931159995,-3.76509294274257,-0.827441654584757,-0.823836554750973,6.0830072494417,1.63218839554178,2.04820265920322,-0.0792685530343027
-0.428206870533965,-0.345330673142589,0.828075537059078,-0.815232596250541,3.31302677745721,1.32547412526251,2.6464730209971,-1.48224817675242
-0.939739900271633,-6.34002249320084,-0.238619401785826,-1.84839352700466,3.33370343283882,0.391385887558555,3.16884028462856,-0.492675601542939
-0.05416065937079,-8.98029893109466,0.703902162103601,0.596765529317152,5.96858272595109,2.03958403532009,4.12166646777982,-0.809665396202124
-0.265984555564314,-5.52497228156036,0.474303366125618,0.0992422452897113,5.04677041835613,2.50642796815776,2.74119630914555,0.444313884835122
-1.00755819325712,-2.26825112245753,-0.798870952841384,0.422881270719985,5.75796513891427,1.67611606421943,1.87575583794353,-1.97503856002071
-0.972923695878229,-5.31608182322136,0.313682375472675,-0.138715655344621,5.08900774472015,-2.61253483480297,3.37787169140747,-1.11352100396377
-2.55724427109163,-5.93672031447134,1.79590759589912,0.577172658121549,5.13428523381463,1.21119326827395,2.15589858719996,-0.995964583843228
-2.24673063156748,-3.15477221600487,2.56131434575356,0.859793940538284,5.19981364349116,0.600044301969791,3.72058664174636,-0.773045038763308
-2.67865710777422,-3.17257586718907,-0.57383721050127,0.501022031842606,4.14168975500821,2.01718159418894,4.83443198751396,-2.29122015023635
-2.58406876109809,-9.49532454759418,0.651529023808978,-1.13084766464431,4.46580512212649,0.673517176102358,2.67081692453711,-1.95676539060147
-1.97425859158829,-9.29763678607931,0.606131224794004,-1.68991107569024,3.00132509762708,1.08215580818166,2.32794376185971,-1.68160227478191
-0.634323736985492,-3.4336487406703,0.125184528865674,-2.36497437609926,8.18616708433279,0.470773182680105,3.30373701418496,-2.37586422324712
-2.44731784199197,-5.39860900862209,-0.503543251789947,0.527695302945789,5.5777602907402,0.800173238320066,3.83418556608594,-1.48238094475438
0.223516032722276,-5.81632195902236,1.35530292186781,0.196665693695204,2.77643457430451,0.0568152133816482,6.52918199282167,-0.0279041914602685
-2.56153685862627,-2.7014622335897,2.14120773188949,0.416794443134724,4.75479188505901,3.07556173479822,2.11599353483583,-2.18599666228364
-1.72776754718672,-8.01479110664549,0.845934035542703,-1.89970361887496,4.85392238094515,1.60285331216741,3.17038248016544,-3.44560999250871
-0.571227850314306,-5.46538831978282,2.69541147265072,-2.1743436333487,4.53382751017124,0.409799630125387,3.29591695085336,-0.425889375302289
